Patches,Labels
Arja_patch_Defects4J_Math_82_0_32,Overfitting
Arja_patch_Defects4J_Math_73_0_86,Overfitting
Arja_patch_Defects4J_Math_8_0_70,Overfitting
Arja_patch_Defects4J_Math_81_0_369,Overfitting
Arja_patch_Defects4J_Math_81_0_444,Overfitting
Arja_patch_Defects4J_Math_80_0_74,Overfitting
Arja_patch_Defects4J_Math_81_0_401,Overfitting
Arja_patch_Defects4J_Math_71_0_85,Overfitting
Arja_patch_Defects4J_Math_80_0_342,Overfitting
Arja_patch_Defects4J_Math_80_0_307,Overfitting
Arja_patch_Defects4J_Math_73_0_115,Overfitting
Arja_patch_Defects4J_Math_81_0_394,Overfitting
Arja_patch_Defects4J_Math_80_0_138,Overfitting
Arja_patch_Defects4J_Math_81_0_257,Overfitting
Arja_patch_Defects4J_Math_2_0_96,Overfitting
Arja_patch_Defects4J_Math_81_0_212,Overfitting
Arja_patch_Defects4J_Math_80_0_281,Overfitting
Arja_patch_Defects4J_Math_82_0_11,Overfitting
Arja_patch_Defects4J_Math_8_0_16,Overfitting
Arja_patch_Defects4J_Math_81_0_83,Overfitting
Arja_patch_Defects4J_Math_81_0_156,Overfitting
Arja_patch_Defects4J_Math_80_0_239,Overfitting
Arja_patch_Defects4J_Math_81_0_113,Overfitting
Arja_patch_Defects4J_Math_73_0_58,Overfitting
Arja_patch_Defects4J_Math_50_0_87,Overfitting
Arja_patch_Defects4J_Math_80_0_551,Overfitting
Arja_patch_Defects4J_Math_80_0_180,Overfitting
Arja_patch_Defects4J_Math_80_0_514,Overfitting
Arja_patch_Defects4J_Math_80_0_324,Overfitting
Arja_patch_Defects4J_Math_80_0_361,Overfitting
Arja_patch_Defects4J_Math_31_0_15,Overfitting
Arja_patch_Defects4J_Math_80_0_409,Overfitting
Arja_patch_Defects4J_Math_81_0_422,Overfitting
Arja_patch_Defects4J_Math_22_0_14,Overfitting
Arja_patch_Defects4J_Math_81_0_467,Overfitting
Arja_patch_Defects4J_Math_81_0_332,Overfitting
Arja_patch_Defects4J_Math_81_0_377,Overfitting
Arja_patch_Defects4J_Math_71_0_103,Overfitting
Arja_patch_Defects4J_Math_80_0_319,Overfitting
Arja_patch_Defects4J_Math_71_0_23,Overfitting
Arja_patch_Defects4J_Math_80_0_97,Overfitting
Arja_patch_Defects4J_Math_31_0_28,Overfitting
Arja_patch_Defects4J_Math_80_0_434,Overfitting
Arja_patch_Defects4J_Math_80_0_471,Overfitting
Arja_patch_Defects4J_Math_8_0_93,Overfitting
Arja_patch_Defects4J_Math_80_0_241,Overfitting
Arja_patch_Defects4J_Math_73_0_65,Overfitting
Arja_patch_Defects4J_Math_80_0_204,Overfitting
Arja_patch_Defects4J_Math_73_0_20,Overfitting
Arja_patch_Defects4J_Math_81_0_297,Overfitting
Arja_patch_Defects4J_Math_80_0_529,Overfitting
Arja_patch_Defects4J_Math_80_0_591,Overfitting
Arja_patch_Defects4J_Math_80_0_140,Overfitting
Arja_patch_Defects4J_Math_80_0_105,Overfitting
Arja_patch_Defects4J_Math_81_0_196,Overfitting
Arja_patch_Defects4J_Math_73_0_98,Overfitting
Arja_patch_Defects4J_Math_81_0_502,Overfitting
Arja_patch_Defects4J_Math_50_0_47,Overfitting
Arja_patch_Defects4J_Math_8_0_101,Overfitting
Arja_patch_Defects4J_Math_31_0_49,Overfitting
Arja_patch_Defects4J_Math_58_0_58,Overfitting
Arja_patch_Defects4J_Math_80_0_410,Overfitting
Arja_patch_Defects4J_Math_80_0_455,Overfitting
Arja_patch_Defects4J_Math_80_0_378,Overfitting
Arja_patch_Defects4J_Math_71_0_42,Overfitting
Arja_patch_Defects4J_Math_22_0_6,Overfitting
Arja_patch_Defects4J_Math_81_0_483,Overfitting
Arja_patch_Defects4J_Math_71_0_127,Overfitting
Arja_patch_Defects4J_Math_80_0_385,Overfitting
Arja_patch_Defects4J_Math_81_0_316,Overfitting
Arja_patch_Defects4J_Math_81_0_353,Overfitting
Arja_patch_Defects4J_Math_80_0_298,Overfitting
Arja_patch_Defects4J_Math_81_0_67,Overfitting
Arja_patch_Defects4J_Math_70_0_96,Overfitting
Arja_patch_Defects4J_Math_53_0_2,Overfitting
Arja_patch_Defects4J_Math_80_0_164,Overfitting
Arja_patch_Defects4J_Math_80_0_121,Overfitting
Arja_patch_Defects4J_Math_80_0_199,Overfitting
Arja_patch_Defects4J_Math_80_0_548,Overfitting
Arja_patch_Defects4J_Math_5_0_14,Overfitting
Arja_patch_Defects4J_Math_80_0_265,Overfitting
Arja_patch_Defects4J_Math_73_0_41,Overfitting
Arja_patch_Defects4J_Math_80_0_220,Overfitting
Arja_patch_Defects4J_Math_80_0_575,Overfitting
Arja_patch_Defects4J_Math_80_0_530,Overfitting
Arja_patch_Defects4J_Math_70_0_56,Overfitting
Arja_patch_Defects4J_Math_73_0_39,Overfitting
Arja_patch_Defects4J_Math_81_0_172,Overfitting
Arja_patch_Defects4J_Math_81_0_137,Overfitting
Arja_patch_Defects4J_Math_80_0_258,Overfitting
Arja_patch_Defects4J_Math_82_0_35,Overfitting
Arja_patch_Defects4J_Math_73_0_81,Overfitting
Arja_patch_Defects4J_Math_8_0_77,Overfitting
Arja_patch_Defects4J_Math_81_0_273,Overfitting
Arja_patch_Defects4J_Math_80_0_159,Overfitting
Arja_patch_Defects4J_Math_80_0_588,Overfitting
Arja_patch_Defects4J_Math_81_0_236,Overfitting
Arja_patch_Defects4J_Math_71_0_82,Overfitting
Arja_patch_Defects4J_Math_81_0_406,Overfitting
Arja_patch_Defects4J_Math_80_0_73,Overfitting
Arja_patch_Defects4J_Math_81_0_443,Overfitting
Arja_patch_Defects4J_Math_80_0_495,Overfitting
Arja_patch_Defects4J_Math_80_0_468,Overfitting
Arja_patch_Defects4J_Math_81_0_393,Overfitting
Arja_patch_Defects4J_Math_80_0_345,Overfitting
Arja_patch_Defects4J_Math_73_0_112,Overfitting
Arja_patch_Defects4J_Math_81_0_271,Overfitting
Arja_patch_Defects4J_Math_81_0_234,Overfitting
Arja_patch_Defects4J_Math_82_0_37,Overfitting
Arja_patch_Defects4J_Math_8_0_30,Overfitting
Arja_patch_Defects4J_Math_70_0_54,Overfitting
Arja_patch_Defects4J_Math_81_0_170,Overfitting
Arja_patch_Defects4J_Math_81_0_135,Overfitting
Arja_patch_Defects4J_Math_80_0_577,Overfitting
Arja_patch_Defects4J_Math_80_0_532,Overfitting
Arja_patch_Defects4J_Math_80_0_302,Overfitting
Arja_patch_Defects4J_Math_80_0_347,Overfitting
Arja_patch_Defects4J_Math_73_0_110,Overfitting
Arja_patch_Defects4J_Math_31_0_33,Overfitting
Arja_patch_Defects4J_Math_81_0_391,Overfitting
Arja_patch_Defects4J_Math_81_0_329,Overfitting
Arja_patch_Defects4J_Math_50_0_100,Overfitting
Arja_patch_Defects4J_Math_71_0_80,Overfitting
Arja_patch_Defects4J_Math_81_0_404,Overfitting
Arja_patch_Defects4J_Math_71_0_118,Overfitting
Arja_patch_Defects4J_Math_80_0_71,Overfitting
Arja_patch_Defects4J_Math_81_0_441,Overfitting
Arja_patch_Defects4J_Math_81_0_314,Overfitting
Arja_patch_Defects4J_Math_81_0_351,Overfitting
Arja_patch_Defects4J_Math_71_0_125,Overfitting
Arja_patch_Defects4J_Math_81_0_439,Overfitting
Arja_patch_Defects4J_Math_80_0_387,Overfitting
Arja_patch_Defects4J_Math_81_0_481,Overfitting
Arja_patch_Defects4J_Math_80_0_412,Overfitting
Arja_patch_Defects4J_Math_80_0_457,Overfitting
Arja_patch_Defects4J_Math_81_0_98,Overfitting
Arja_patch_Defects4J_Math_80_0_267,Overfitting
Arja_patch_Defects4J_Math_73_0_43,Overfitting
Arja_patch_Defects4J_Math_81_0_108,Overfitting
Arja_patch_Defects4J_Math_80_0_222,Overfitting
Arja_patch_Defects4J_Math_5_0_16,Overfitting
Arja_patch_Defects4J_Math_81_0_209,Overfitting
Arja_patch_Defects4J_Math_80_0_166,Overfitting
Arja_patch_Defects4J_Math_80_0_123,Overfitting
Arja_patch_Defects4J_Math_81_0_65,Overfitting
Arja_patch_Defects4J_Math_8_0_48,Overfitting
Arja_patch_Defects4J_Math_81_0_388,Overfitting
Arja_patch_Defects4J_Math_80_0_436,Overfitting
Arja_patch_Defects4J_Math_80_0_473,Overfitting
Arja_patch_Defects4J_Math_71_0_64,Overfitting
Arja_patch_Defects4J_Math_80_0_95,Overfitting
Arja_patch_Defects4J_Math_73_0_109,Overfitting
Arja_patch_Defects4J_Math_81_0_458,Overfitting
Arja_patch_Defects4J_Math_80_0_68,Overfitting
Arja_patch_Defects4J_Math_71_0_101,Overfitting
Arja_patch_Defects4J_Math_81_0_375,Overfitting
Arja_patch_Defects4J_Math_81_0_194,Overfitting
Arja_patch_Defects4J_Math_81_0_500,Overfitting
Arja_patch_Defects4J_Math_8_0_29,Overfitting
Arja_patch_Defects4J_Math_80_0_593,Overfitting
Arja_patch_Defects4J_Math_80_0_142,Overfitting
Arja_patch_Defects4J_Math_81_0_268,Overfitting
Arja_patch_Defects4J_Math_80_0_107,Overfitting
Arja_patch_Defects4J_Math_81_0_295,Overfitting
Arja_patch_Defects4J_Math_8_0_91,Overfitting
Arja_patch_Defects4J_Math_80_0_243,Overfitting
Arja_patch_Defects4J_Math_73_0_67,Overfitting
Arja_patch_Defects4J_Math_80_0_206,Overfitting
Arja_patch_Defects4J_Math_81_0_169,Overfitting
Arja_patch_Defects4J_Math_73_0_22,Overfitting
Arja_patch_Defects4J_Math_80_0_553,Overfitting
Arja_patch_Defects4J_Math_80_0_182,Overfitting
Arja_patch_Defects4J_Math_80_0_516,Overfitting
Arja_patch_Defects4J_Math_70_0_35,Overfitting
Arja_patch_Defects4J_Math_81_0_81,Overfitting
Arja_patch_Defects4J_Math_70_0_70,Overfitting
Arja_patch_Defects4J_Math_81_0_154,Overfitting
Arja_patch_Defects4J_Math_81_0_111,Overfitting
Arja_patch_Defects4J_Math_50_0_85,Overfitting
Arja_patch_Defects4J_Math_50_0_78,Overfitting
Arja_patch_Defects4J_Math_80_0_283,Overfitting
Arja_patch_Defects4J_Math_82_0_13,Overfitting
Arja_patch_Defects4J_Math_8_0_51,Overfitting
Arja_patch_Defects4J_Math_8_0_14,Overfitting
Arja_patch_Defects4J_Math_81_0_255,Overfitting
Arja_patch_Defects4J_Math_81_0_210,Overfitting
Arja_patch_Defects4J_Math_81_0_420,Overfitting
Arja_patch_Defects4J_Math_22_0_16,Overfitting
Arja_patch_Defects4J_Math_81_0_465,Overfitting
Arja_patch_Defects4J_Math_81_0_348,Overfitting
Arja_patch_Defects4J_Math_31_0_17,Overfitting
Arja_patch_Defects4J_Math_80_0_326,Overfitting
Arja_patch_Defects4J_Math_81_0_498,Overfitting
Arja_patch_Defects4J_Math_71_0_59,Overfitting
Arja_patch_Defects4J_Math_80_0_363,Overfitting
Arja_patch_Defects4J_Math_81_0_291,Overfitting
Arja_patch_Defects4J_Math_8_0_95,Overfitting
Arja_patch_Defects4J_Math_80_0_247,Overfitting
Arja_patch_Defects4J_Math_81_0_128,Overfitting
Arja_patch_Defects4J_Math_73_0_63,Overfitting
Arja_patch_Defects4J_Math_80_0_202,Overfitting
Arja_patch_Defects4J_Math_58_0_110,Overfitting
Arja_patch_Defects4J_Math_73_0_26,Overfitting
Arja_patch_Defects4J_Math_81_0_190,Overfitting
Arja_patch_Defects4J_Math_81_0_504,Overfitting
Arja_patch_Defects4J_Math_81_0_229,Overfitting
Arja_patch_Defects4J_Math_80_0_597,Overfitting
Arja_patch_Defects4J_Math_80_0_146,Overfitting
Arja_patch_Defects4J_Math_80_0_103,Overfitting
Arja_patch_Defects4J_Math_81_0_419,Overfitting
Arja_patch_Defects4J_Math_81_0_334,Overfitting
Arja_patch_Defects4J_Math_81_0_371,Overfitting
Arja_patch_Defects4J_Math_2_0_203,Overfitting
Arja_patch_Defects4J_Math_80_0_432,Overfitting
Arja_patch_Defects4J_Math_80_0_477,Overfitting
Arja_patch_Defects4J_Math_71_0_60,Overfitting
Arja_patch_Defects4J_Math_80_0_91,Overfitting
Arja_patch_Defects4J_Math_71_0_25,Overfitting
Arja_patch_Defects4J_Math_31_0_13,Overfitting
Arja_patch_Defects4J_Math_71_0_18,Overfitting
Arja_patch_Defects4J_Math_80_0_322,Overfitting
Arja_patch_Defects4J_Math_80_0_367,Overfitting
Arja_patch_Defects4J_Math_73_0_130,Overfitting
Arja_patch_Defects4J_Math_81_0_424,Overfitting
Arja_patch_Defects4J_Math_22_0_12,Overfitting
Arja_patch_Defects4J_Math_81_0_461,Overfitting
Arja_patch_Defects4J_Math_81_0_309,Overfitting
Arja_patch_Defects4J_Math_80_0_287,Overfitting
Arja_patch_Defects4J_Math_82_0_17,Overfitting
Arja_patch_Defects4J_Math_70_0_89,Overfitting
Arja_patch_Defects4J_Math_81_0_78,Overfitting
Arja_patch_Defects4J_Math_81_0_251,Overfitting
Arja_patch_Defects4J_Math_81_0_214,Overfitting
Arja_patch_Defects4J_Math_80_0_186,Overfitting
Arja_patch_Defects4J_Math_80_0_512,Overfitting
Arja_patch_Defects4J_Math_81_0_85,Overfitting
Arja_patch_Defects4J_Math_70_0_31,Overfitting
Arja_patch_Defects4J_Math_81_0_150,Overfitting
Arja_patch_Defects4J_Math_81_0_115,Overfitting
Arja_patch_Defects4J_Math_81_0_368,Overfitting
Arja_patch_Defects4J_Math_80_0_493,Overfitting
Arja_patch_Defects4J_Math_71_0_84,Overfitting
Arja_patch_Defects4J_Math_81_0_400,Overfitting
Arja_patch_Defects4J_Math_81_0_445,Overfitting
Arja_patch_Defects4J_Math_80_0_306,Overfitting
Arja_patch_Defects4J_Math_71_0_79,Overfitting
Arja_patch_Defects4J_Math_80_0_343,Overfitting
Arja_patch_Defects4J_Math_73_0_114,Overfitting
Arja_patch_Defects4J_Math_31_0_37,Overfitting
Arja_patch_Defects4J_Math_81_0_395,Overfitting
Arja_patch_Defects4J_Math_70_0_15,Overfitting
Arja_patch_Defects4J_Math_70_0_50,Overfitting
Arja_patch_Defects4J_Math_81_0_174,Overfitting
Arja_patch_Defects4J_Math_81_0_131,Overfitting
Arja_patch_Defects4J_Math_80_0_573,Overfitting
Arja_patch_Defects4J_Math_80_0_536,Overfitting
Arja_patch_Defects4J_Math_81_0_288,Overfitting
Arja_patch_Defects4J_Math_31_0_5,Overfitting
Arja_patch_Defects4J_Math_81_0_275,Overfitting
Arja_patch_Defects4J_Math_81_0_230,Overfitting
Arja_patch_Defects4J_Math_73_0_87,Overfitting
Arja_patch_Defects4J_Math_82_0_33,Overfitting
Arja_patch_Defects4J_Math_81_0_189,Overfitting
Arja_patch_Defects4J_Math_8_0_34,Overfitting
Arja_patch_Defects4J_Math_80_0_162,Overfitting
Arja_patch_Defects4J_Math_80_0_127,Overfitting
Arja_patch_Defects4J_Math_50_0_20,Overfitting
Arja_patch_Defects4J_Math_81_0_61,Overfitting
Arja_patch_Defects4J_Math_70_0_90,Overfitting
Arja_patch_Defects4J_Math_50_0_98,Overfitting
Arja_patch_Defects4J_Math_80_0_263,Overfitting
Arja_patch_Defects4J_Math_73_0_47,Overfitting
Arja_patch_Defects4J_Math_80_0_226,Overfitting
Arja_patch_Defects4J_Math_58_0_134,Overfitting
Arja_patch_Defects4J_Math_81_0_149,Overfitting
Arja_patch_Defects4J_Math_5_0_12,Overfitting
Arja_patch_Defects4J_Math_71_0_44,Overfitting
Arja_patch_Defects4J_Math_81_0_485,Overfitting
Arja_patch_Defects4J_Math_73_0_129,Overfitting
Arja_patch_Defects4J_Math_81_0_310,Overfitting
Arja_patch_Defects4J_Math_81_0_355,Overfitting
Arja_patch_Defects4J_Math_81_0_478,Overfitting
Arja_patch_Defects4J_Math_71_0_121,Overfitting
Arja_patch_Defects4J_Math_80_0_383,Overfitting
Arja_patch_Defects4J_Math_80_0_509,Overfitting
Arja_patch_Defects4J_Math_80_0_261,Overfitting
Arja_patch_Defects4J_Math_73_0_45,Overfitting
Arja_patch_Defects4J_Math_80_0_224,Overfitting
Arja_patch_Defects4J_Math_80_0_608,Overfitting
Arja_patch_Defects4J_Math_50_0_67,Overfitting
Arja_patch_Defects4J_Math_81_0_63,Overfitting
Arja_patch_Defects4J_Math_80_0_160,Overfitting
Arja_patch_Defects4J_Math_80_0_125,Overfitting
Arja_patch_Defects4J_Math_71_0_123,Overfitting
Arja_patch_Defects4J_Math_80_0_381,Overfitting
Arja_patch_Defects4J_Math_81_0_312,Overfitting
Arja_patch_Defects4J_Math_81_0_357,Overfitting
Arja_patch_Defects4J_Math_58_0_19,Overfitting
Arja_patch_Defects4J_Math_80_0_414,Overfitting
Arja_patch_Defects4J_Math_80_0_451,Overfitting
Arja_patch_Defects4J_Math_22_0_2,Overfitting
Arja_patch_Defects4J_Math_81_0_487,Overfitting
Arja_patch_Defects4J_Math_80_0_339,Overfitting
Arja_patch_Defects4J_Math_31_0_35,Overfitting
Arja_patch_Defects4J_Math_80_0_429,Overfitting
Arja_patch_Defects4J_Math_81_0_397,Overfitting
Arja_patch_Defects4J_Math_73_0_116,Overfitting
Arja_patch_Defects4J_Math_71_0_86,Overfitting
Arja_patch_Defects4J_Math_81_0_402,Overfitting
Arja_patch_Defects4J_Math_80_0_77,Overfitting
Arja_patch_Defects4J_Math_81_0_447,Overfitting
Arja_patch_Defects4J_Math_82_0_7,Overfitting
Arja_patch_Defects4J_Math_73_0_85,Overfitting
Arja_patch_Defects4J_Math_82_0_31,Overfitting
Arja_patch_Defects4J_Math_8_0_73,Overfitting
Arja_patch_Defects4J_Math_80_0_118,Overfitting
Arja_patch_Defects4J_Math_81_0_232,Overfitting
Arja_patch_Defects4J_Math_80_0_571,Overfitting
Arja_patch_Defects4J_Math_80_0_534,Overfitting
Arja_patch_Defects4J_Math_81_0_176,Overfitting
Arja_patch_Defects4J_Math_80_0_219,Overfitting
Arja_patch_Defects4J_Math_73_0_78,Overfitting
Arja_patch_Defects4J_Math_81_0_133,Overfitting
Arja_patch_Defects4J_Math_80_0_398,Overfitting
Arja_patch_Defects4J_Math_81_0_426,Overfitting
Arja_patch_Defects4J_Math_22_0_10,Overfitting
Arja_patch_Defects4J_Math_81_0_463,Overfitting
Arja_patch_Defects4J_Math_80_0_320,Overfitting
Arja_patch_Defects4J_Math_31_0_11,Overfitting
Arja_patch_Defects4J_Math_80_0_448,Overfitting
Arja_patch_Defects4J_Math_81_0_87,Overfitting
Arja_patch_Defects4J_Math_81_0_152,Overfitting
Arja_patch_Defects4J_Math_73_0_19,Overfitting
Arja_patch_Defects4J_Math_81_0_117,Overfitting
Arja_patch_Defects4J_Math_80_0_278,Overfitting
Arja_patch_Defects4J_Math_80_0_555,Overfitting
Arja_patch_Defects4J_Math_80_0_184,Overfitting
Arja_patch_Defects4J_Math_81_0_253,Overfitting
Arja_patch_Defects4J_Math_80_0_179,Overfitting
Arja_patch_Defects4J_Math_81_0_216,Overfitting
Arja_patch_Defects4J_Math_80_0_285,Overfitting
Arja_patch_Defects4J_Math_82_0_15,Overfitting
Arja_patch_Defects4J_Math_8_0_12,Overfitting
Arja_patch_Defects4J_Math_80_0_144,Overfitting
Arja_patch_Defects4J_Math_80_0_101,Overfitting
Arja_patch_Defects4J_Math_81_0_192,Overfitting
Arja_patch_Defects4J_Math_82_0_28,Overfitting
Arja_patch_Defects4J_Math_81_0_506,Overfitting
Arja_patch_Defects4J_Math_50_0_43,Overfitting
Arja_patch_Defects4J_Math_8_0_97,Overfitting
Arja_patch_Defects4J_Math_80_0_245,Overfitting
Arja_patch_Defects4J_Math_73_0_61,Overfitting
Arja_patch_Defects4J_Math_80_0_200,Overfitting
Arja_patch_Defects4J_Math_73_0_24,Overfitting
Arja_patch_Defects4J_Math_81_0_293,Overfitting
Arja_patch_Defects4J_Math_80_0_568,Overfitting
Arja_patch_Defects4J_Math_80_0_358,Overfitting
Arja_patch_Defects4J_Math_71_0_62,Overfitting
Arja_patch_Defects4J_Math_71_0_27,Overfitting
Arja_patch_Defects4J_Math_80_0_430,Overfitting
Arja_patch_Defects4J_Math_81_0_336,Overfitting
Arja_patch_Defects4J_Math_80_0_488,Overfitting
Arja_patch_Defects4J_Math_81_0_373,Overfitting
Arja_patch_Defects4J_Math_71_0_107,Overfitting
RSRepair_patch_Defects4J_Math_50_0_35,Overfitting
RSRepair_patch_Defects4J_Math_81_0_31,Overfitting
RSRepair_patch_Defects4J_Math_81_0_74,Overfitting
RSRepair_patch_Defects4J_Math_80_0_18,Overfitting
RSRepair_patch_Defects4J_Math_8_0_19,Overfitting
RSRepair_patch_Defects4J_Math_80_0_60,Overfitting
RSRepair_patch_Defects4J_Math_80_0_25,Overfitting
RSRepair_patch_Defects4J_Math_81_0_4,Overfitting
RSRepair_patch_Defects4J_Math_81_0_49,Overfitting
RSRepair_patch_Defects4J_Math_80_0_7,Overfitting
RSRepair_patch_Defects4J_Math_80_0_44,Overfitting
RSRepair_patch_Defects4J_Math_8_0_45,Overfitting
RSRepair_patch_Defects4J_Math_8_0_3,Overfitting
RSRepair_patch_Defects4J_Math_81_0_15,Overfitting
RSRepair_patch_Defects4J_Math_71_0_5,Overfitting
RSRepair_patch_Defects4J_Math_50_0_56,Overfitting
RSRepair_patch_Defects4J_Math_81_0_17,Overfitting
RSRepair_patch_Defects4J_Math_81_0_52,Overfitting
RSRepair_patch_Defects4J_Math_71_0_7,Overfitting
RSRepair_patch_Defects4J_Math_80_0_46,Overfitting
RSRepair_patch_Defects4J_Math_8_0_47,Overfitting
RSRepair_patch_Defects4J_Math_80_0_5,Overfitting
RSRepair_patch_Defects4J_Math_39_0_2,Overfitting
RSRepair_patch_Defects4J_Math_8_0_26,Overfitting
RSRepair_patch_Defects4J_Math_80_0_27,Overfitting
RSRepair_patch_Defects4J_Math_81_0_33,Overfitting
RSRepair_patch_Defects4J_Math_81_0_76,Overfitting
RSRepair_patch_Defects4J_Math_50_0_7,Overfitting
RSRepair_patch_Defects4J_Math_81_0_2,Overfitting
RSRepair_patch_Defects4J_Math_8_0_22,Overfitting
RSRepair_patch_Defects4J_Math_80_0_23,Overfitting
RSRepair_patch_Defects4J_Math_81_0_37,Overfitting
RSRepair_patch_Defects4J_Math_81_0_72,Overfitting
RSRepair_patch_Defects4J_Math_71_0_3,Overfitting
RSRepair_patch_Defects4J_Math_81_0_13,Overfitting
RSRepair_patch_Defects4J_Math_81_0_56,Overfitting
RSRepair_patch_Defects4J_Math_80_0_42,Overfitting
RSRepair_patch_Defects4J_Math_8_0_43,Overfitting
RSRepair_patch_Defects4J_Math_8_0_7,Overfitting
RSRepair_patch_Defects4J_Math_49_0_11,Overfitting
RSRepair_patch_Defects4J_Math_81_0_69,Overfitting
RSRepair_patch_Defects4J_Math_80_0_40,Overfitting
RSRepair_patch_Defects4J_Math_8_0_41,Overfitting
RSRepair_patch_Defects4J_Math_71_0_1,Overfitting
RSRepair_patch_Defects4J_Math_80_0_38,Overfitting
RSRepair_patch_Defects4J_Math_50_0_50,Overfitting
RSRepair_patch_Defects4J_Math_81_0_11,Overfitting
RSRepair_patch_Defects4J_Math_81_0_54,Overfitting
RSRepair_patch_Defects4J_Math_8_0_58,Overfitting
RSRepair_patch_Defects4J_Math_80_0_59,Overfitting
RSRepair_patch_Defects4J_Math_81_0_35,Overfitting
RSRepair_patch_Defects4J_Math_81_0_70,Overfitting
RSRepair_patch_Defects4J_Math_80_0_64,Overfitting
RSRepair_patch_Defects4J_Math_80_0_21,Overfitting
RSRepair_patch_Defects4J_Math_8_0_46,Overfitting
RSRepair_patch_Defects4J_Math_71_0_6,Overfitting
RSRepair_patch_Defects4J_Math_50_0_12,Overfitting
RSRepair_patch_Defects4J_Math_81_0_53,Overfitting
RSRepair_patch_Defects4J_Math_81_0_16,Overfitting
RSRepair_patch_Defects4J_Math_50_0_36,Overfitting
RSRepair_patch_Defects4J_Math_81_0_32,Overfitting
RSRepair_patch_Defects4J_Math_80_0_26,Overfitting
RSRepair_patch_Defects4J_Math_80_0_63,Overfitting
RSRepair_patch_Defects4J_Math_8_0_27,Overfitting
RSRepair_patch_Defects4J_Math_81_0_48,Overfitting
RSRepair_patch_Defects4J_Math_8_0_60,Overfitting
RSRepair_patch_Defects4J_Math_80_0_24,Overfitting
RSRepair_patch_Defects4J_Math_80_0_61,Overfitting
RSRepair_patch_Defects4J_Math_8_0_25,Overfitting
RSRepair_patch_Defects4J_Math_8_0_18,Overfitting
RSRepair_patch_Defects4J_Math_80_0_19,Overfitting
RSRepair_patch_Defects4J_Math_81_0_75,Overfitting
RSRepair_patch_Defects4J_Math_81_0_30,Overfitting
RSRepair_patch_Defects4J_Math_71_0_4,Overfitting
RSRepair_patch_Defects4J_Math_50_0_55,Overfitting
RSRepair_patch_Defects4J_Math_81_0_51,Overfitting
RSRepair_patch_Defects4J_Math_81_0_14,Overfitting
RSRepair_patch_Defects4J_Math_81_0_29,Overfitting
RSRepair_patch_Defects4J_Math_8_0_44,Overfitting
RSRepair_patch_Defects4J_Math_80_0_45,Overfitting
RSRepair_patch_Defects4J_Math_81_0_55,Overfitting
RSRepair_patch_Defects4J_Math_81_0_10,Overfitting
RSRepair_patch_Defects4J_Math_8_0_38,Overfitting
RSRepair_patch_Defects4J_Math_80_0_41,Overfitting
RSRepair_patch_Defects4J_Math_81_0_68,Overfitting
RSRepair_patch_Defects4J_Math_80_0_20,Overfitting
RSRepair_patch_Defects4J_Math_8_0_21,Overfitting
RSRepair_patch_Defects4J_Math_80_0_65,Overfitting
RSRepair_patch_Defects4J_Math_81_0_71,Overfitting
RSRepair_patch_Defects4J_Math_81_0_34,Overfitting
RSRepair_patch_Defects4J_Math_80_0_58,Overfitting
RSRepair_patch_Defects4J_Math_8_0_59,Overfitting
RSRepair_patch_Defects4J_Math_81_0_73,Overfitting
RSRepair_patch_Defects4J_Math_81_0_36,Overfitting
RSRepair_patch_Defects4J_Math_80_0_22,Overfitting
RSRepair_patch_Defects4J_Math_8_0_23,Overfitting
RSRepair_patch_Defects4J_Math_8_0_42,Overfitting
