id,label,methodCallWithNullGuard,faultyClassExceptionType,methodCallWithTryCatch,typeOfFaultyStmtAfter1,typeOfFaultyStmtAfter2,typeOfFaultyStmtAfter3,typeOfFaultyStmtBefore1,typeOfFaultyStmtBefore2,typeOfFaultyStmtBefore3,typeOfFaultyStmtParent,hasObjectiveMethodCall,hasInvocationsProneException,inSynchronizedMethod,localVarNotAssigned,localVarNotUsed,similarObjectTypeWithNormalGuard,similarObjectTypeWithNullGuard,typeOfFaultyStmt,fieldNotAssigned,fieldNotUsed,similarPrimitiveTypeWithNormalGuard,similarPrimitiveTypeWithNullGuard,methodThrowsException,objectUsedInAssignment,primitiveUsedInAssignment,methodCallWithNormalGuard
Arja_patch_Defects4J_Lang_63_0_99,1, 0, 0, 0, While, While, OperatorAssignment, While, While, While, Method, 0, 0, 0, 0, 0, 0, 0, While, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Chart_25_0_79,1, 0, 0, 0, If, Return, , LocalVariable, LocalVariable, , Method, 1, 0, 0, 0, 0, 0, 0, Assignment, 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Defects4J_Chart_1_0_141,1, 0, 0, 0, LocalVariable, LocalVariable, If, If, LocalVariable, , Method, 0, 0, 0, 0, 0, 0, 0, LocalVariable, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Lang_7_0_20,1, 0, 0, 0, , , , If, , , If, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 1, 0, 0, 0
Arja_patch_Defects4J_Math_71_0_70,1, 0, 0, 0, , , , LocalVariable, Invocation, OperatorAssignment, For, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Chart_15_0_180,1, 0, 0, 0, LocalVariable, LocalVariable, If, LocalVariable, If, LocalVariable, Method, 0, 1, 0, 0, 0, 0, 0, Invocation, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Chart_14_0_11,1, 0, 0, 0, , , , , , , Method, 0, 0, 0, 0, 0, 0, 0, Return, 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Defects4J_Math_50_0_291,1, 0, 0, 0, LocalVariable, Return, , , , , Method, 0, 0, 0, 0, 0, 0, 0, LocalVariable, 0, 0, 0, 0, 0, 0, 0, 0
RSRepair_patch_Defects4J_Math_8_0_60,1, 0, 0, 0, Return, , , LocalVariable, , , Method, 0, 0, 0, 0, 0, 0, 0, For, 0, 0, 0, 0, 1, 0, 0, 0
GenProg_patch_Defects4J_Math_8_0_290,1, 0, 0, 0, If, For, Return, For, LocalVariable, LocalVariable, Method, 0, 0, 0, 0, 0, 0, 0, LocalVariable, 0, 0, 0, 0, 1, 0, 0, 0
GenProg_patch_Defects4J_Math_85_0_95,1, 0, 0, 0, LocalVariable, Return, , LocalVariable, LocalVariable, LocalVariable, Method, 1, 0, 0, 0, 0, 0, 0, Try, 0, 0, 0, 0, 1, 0, 0, 0
Arja_patch_Defects4J_Math_81_0_209,1, 0, 0, 0, Break, , , , , , Case, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Defects4J_Math_81_0_394,1, 0, 0, 0, Assignment, For, Assignment, LocalVariable, LocalVariable, LocalVariable, If, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Lang_63_0_220,1, 0, 0, 0, LocalVariable, LocalVariable, Invocation, LocalVariable, , , Method, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Defects4J_Chart_25_0_211,1, 0, 0, 0, Return, , , LocalVariable, LocalVariable, , Method, 0, 0, 0, 0, 0, 0, 0, LocalVariable, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Lang_63_0_76,1, 0, 0, 0, If, Return, , If, If, If, Method, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Defects4J_Math_80_0_295,1, 0, 0, 0, Assignment, , , Assignment, Assignment, , If, 0, 0, 0, 0, 0, 0, 0, Assignment, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Chart_1_0_199,1, 0, 0, 0, LocalVariable, If, Return, LocalVariable, LocalVariable, If, Method, 0, 0, 0, 0, 0, 0, 0, Assignment, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Lang_60_0_23,1, 0, 0, 0, Return, , , LocalVariable, , , Method, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Chart_25_0_96,1, 0, 0, 0, LocalVariable, LocalVariable, , , , , Method, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Math_80_0_308,1, 0, 0, 0, Assignment, , , , , , If, 0, 0, 0, 0, 0, 0, 0, Assignment, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Math_73_0_81,1, 0, 0, 0, Return, , , If, LocalVariable, If, Method, 0, 0, 0, 0, 0, 0, 0, Invocation, 0, 0, 0, 0, 1, 0, 0, 0
GenProg_patch_Defects4J_Chart_13_0_21,1, 0, 0, 0, , , , , , , Class, 1, 0, 0, 0, 0, 0, 0, Method, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Chart_15_0_246,1, 0, 0, 0, If, If, LocalVariable, LocalVariable, Invocation, Invocation, Method, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Lang_16_0_33,1, 0, 0, 0, Assignment, , , , , , If, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 1, 0, 0, 0
GenProg_patch_Defects4J_Math_50_0_157,1, 0, 0, 0, Return, , , , , , Method, 0, 0, 0, 0, 0, 0, 0, LocalVariable, 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Defects4J_Math_81_0_117,1, 0, 0, 0, Assignment, For, Assignment, LocalVariable, LocalVariable, LocalVariable, If, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Defects4J_Math_80_0_446,1, 0, 0, 0, LocalVariable, For, Return, , , , If, 0, 0, 0, 0, 0, 0, 0, LocalVariable, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Chart_25_0_133,1, 0, 0, 0, , , , , , , If, 0, 0, 0, 0, 0, 0, 0, Assignment, 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Defects4J_Math_81_0_547,1, 0, 0, 0, , , , , , , If, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Math_81_0_120,1, 0, 0, 0, Assignment, Assignment, , If, Assignment, , If, 0, 0, 0, 0, 0, 0, 0, Assignment, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Lang_58_0_15,1, 0, 0, 0, Return, , , , , , If, 1, 0, 0, 0, 0, 0, 0, Try, 0, 0, 0, 0, 1, 0, 0, 0
Arja_patch_Defects4J_Lang_63_0_109,1, 0, 0, 0, If, If, Return, If, If, If, Method, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Math_80_0_471,1, 0, 0, 0, If, Assignment, Assignment, , , , For, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 1, 0, 0, 0
Arja_patch_Defects4J_Math_80_0_164,1, 0, 0, 0, For, Return, , LocalVariable, , , If, 0, 0, 0, 0, 0, 0, 0, Assignment, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Math_81_0_435,1, 0, 0, 0, Break, , , , , , Case, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Chart_1_0_22,1, 0, 0, 0, , , , , , , Class, 1, 0, 0, 0, 0, 0, 0, Method, 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Defects4J_Math_80_0_153,1, 0, 0, 0, Assignment, Assignment, , , , , If, 0, 0, 0, 0, 0, 0, 0, Assignment, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Math_80_0_534,1, 0, 0, 0, Assignment, Assignment, Assignment, , , , If, 0, 0, 0, 0, 0, 0, 0, Assignment, 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Defects4J_Math_81_0_402,1, 0, 0, 0, Assignment, If, Assignment, Assignment, If, LocalVariable, If, 0, 0, 0, 0, 0, 0, 0, For, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Lang_39_0_123,1, 0, 0, 0, LocalVariable, LocalVariable, LocalVariable, , , , Method, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Lang_51_0_132,1, 0, 0, 0, , , , , , , If, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Lang_43_0_11,1, 0, 0, 0, LocalVariable, LocalVariable, LocalVariable, If, , , Method, 0, 0, 0, 0, 0, 0, 0, Assignment, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Chart_15_0_303,1, 0, 0, 0, If, If, LocalVariable, LocalVariable, Invocation, Invocation, Method, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Defects4J_Math_8_0_156,1, 0, 0, 0, Return, , , LocalVariable, , , Method, 0, 0, 0, 0, 0, 0, 0, LocalVariable, 0, 0, 0, 0, 1, 0, 0, 0
GenProg_patch_Defects4J_Math_50_0_79,1, 0, 0, 0, , , , , , , Class, 0, 0, 0, 0, 0, 0, 0, Method, 0, 0, 0, 0, 0, 0, 0, 0
RSRepair_patch_Defects4J_Chart_1_0_13,1, 0, 0, 0, LocalVariable, If, Return, LocalVariable, LocalVariable, If, Method, 0, 0, 0, 0, 0, 0, 0, LocalVariable, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Lang_7_0_77,1, 0, 0, 0, If, If, If, If, , , Method, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 1, 0, 0, 0
Arja_patch_Defects4J_Math_71_0_27,1, 0, 0, 0, , , , LocalVariable, Invocation, OperatorAssignment, For, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Defects4J_Math_80_0_387,1, 0, 0, 0, Assignment, , , Assignment, , , If, 0, 0, 0, 0, 0, 0, 0, Assignment, 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Defects4J_Chart_1_0_116,1, 0, 0, 0, LocalVariable, If, Return, LocalVariable, LocalVariable, If, Method, 0, 0, 0, 0, 0, 0, 0, LocalVariable, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Chart_25_0_308,1, 0, 0, 0, , , , , , , Method, 0, 0, 0, 0, 0, 0, 0, Return, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Chart_1_0_121,1, 0, 0, 0, , , , , , , Class, 1, 0, 0, 0, 0, 0, 0, Method, 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Defects4J_Math_81_0_286,1, 0, 0, 0, Assignment, , , Assignment, If, , For, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Defects4J_Chart_12_0_2,1, 0, 0, 0, , , , , , , Method, 0, 0, 0, 0, 0, 0, 0, Return, 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Defects4J_Math_80_0_368,1, 0, 0, 0, Assignment, Return, , , , , If, 0, 0, 0, 0, 0, 0, 0, Assignment, 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Defects4J_Math_70_0_49,1, 0, 0, 0, LocalVariable, LocalVariable, LocalVariable, Invocation, , , Method, 0, 0, 0, 0, 0, 0, 0, LocalVariable, 0, 0, 0, 0, 1, 0, 0, 0
GenProg_patch_Defects4J_Math_2_0_95,1, 0, 0, 0, Return, , , , , , Method, 0, 0, 0, 0, 0, 0, 0, LocalVariable, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Lang_7_0_98,1, 0, 0, 0, Return, , , Try, LocalVariable, , If, 1, 0, 0, 0, 0, 0, 0, Try, 0, 0, 0, 0, 1, 0, 0, 0
RSRepair_patch_Defects4J_Lang_63_0_10,1, 0, 0, 0, , , , LocalVariable, LocalVariable, Invocation, Method, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Defects4J_Math_50_0_229,1, 0, 0, 0, Assignment, , , , , , If, 0, 0, 0, 0, 0, 0, 0, Assignment, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Chart_15_0_138,1, 0, 0, 0, If, If, LocalVariable, LocalVariable, Invocation, Invocation, Method, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
RSRepair_patch_Defects4J_Math_8_0_37,1, 0, 0, 0, Return, , , LocalVariable, If, , Method, 0, 0, 0, 0, 0, 0, 0, For, 0, 0, 0, 0, 1, 0, 0, 0
GenProg_patch_Defects4J_Chart_1_0_50,1, 0, 0, 0, LocalVariable, If, Return, LocalVariable, LocalVariable, If, Method, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Chart_25_0_164,1, 0, 0, 0, If, Return, , LocalVariable, LocalVariable, , Method, 0, 0, 0, 0, 0, 0, 0, Assignment, 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Defects4J_Math_81_0_510,1, 0, 0, 0, If, , , LocalVariable, Assignment, LocalVariable, If, 0, 0, 0, 0, 0, 0, 0, Assignment, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Math_81_0_177,1, 0, 0, 0, , , , , , , If, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Lang_58_0_42,1, 0, 0, 0, , , , , , , For, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Chart_13_0_120,1, 0, 0, 0, If, LocalVariable, Return, Assignment, Assignment, If, Method, 0, 0, 0, 0, 0, 0, 0, Assignment, 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Defects4J_Math_81_0_140,1, 0, 0, 0, , , , , , , If, 0, 0, 0, 0, 0, 0, 0, Assignment, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Chart_15_0_211,1, 0, 0, 0, If, If, LocalVariable, LocalVariable, Invocation, Invocation, Method, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Lang_16_0_64,1, 0, 0, 0, LocalVariable, LocalVariable, LocalVariable, If, If, If, Method, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 1, 0, 0, 0
Arja_patch_Defects4J_Lang_50_0_57,1, 0, 0, 0, LocalVariable, If, If, , , , Method, 0, 0, 1, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Defects4J_Math_50_0_100,1, 0, 0, 0, , , , LocalVariable, LocalVariable, LocalVariable, Method, 0, 0, 0, 0, 0, 0, 0, While, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Math_70_0_83,1, 0, 0, 0, , , , , , , Method, 0, 0, 0, 0, 0, 0, 0, Return, 0, 0, 0, 0, 1, 0, 0, 0
Arja_patch_Defects4J_Chart_13_0_41,1, 0, 0, 0, If, Assignment, Assignment, LocalVariable, If, If, Method, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Lang_7_0_105,1, 0, 0, 0, , , , , , , Case, 1, 0, 0, 0, 0, 0, 0, Try, 0, 0, 0, 0, 1, 0, 0, 0
Arja_patch_Defects4J_Math_73_0_39,1, 0, 0, 0, If, Return, , If, LocalVariable, If, Method, 0, 0, 0, 0, 0, 0, 0, Invocation, 0, 0, 0, 0, 1, 0, 0, 0
Arja_patch_Defects4J_Chart_15_0_354,1, 0, 0, 0, If, If, LocalVariable, LocalVariable, Invocation, Invocation, Method, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Defects4J_Math_8_0_101,1, 0, 0, 0, LocalVariable, LocalVariable, For, LocalVariable, If, If, Method, 0, 0, 0, 0, 0, 0, 0, LocalVariable, 0, 0, 0, 0, 1, 0, 0, 0
Arja_patch_Defects4J_Lang_43_0_46,1, 0, 0, 0, , , , , , , If, 0, 0, 0, 0, 0, 0, 0, Invocation, 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Defects4J_Math_81_0_455,1, 0, 0, 0, Assignment, For, If, LocalVariable, LocalVariable, LocalVariable, If, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Math_5_0_16,1, 0, 0, 0, , , , , , , If, 0, 0, 0, 0, 0, 0, 0, Return, 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Defects4J_Math_80_0_104,1, 0, 0, 0, Assignment, Assignment, , Assignment, For, LocalVariable, For, 0, 0, 0, 0, 0, 0, 0, For, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Chart_1_0_208,1, 0, 0, 0, LocalVariable, If, Return, LocalVariable, LocalVariable, If, Method, 0, 0, 0, 0, 0, 0, 0, Assignment, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Math_81_0_462,1, 0, 0, 0, Assignment, Assignment, Assignment, Assignment, If, LocalVariable, If, 0, 0, 0, 0, 0, 0, 0, For, 0, 0, 0, 0, 0, 0, 0, 0
RSRepair_patch_Defects4J_Math_80_0_20,1, 0, 0, 0, Assignment, , , Assignment, Assignment, , If, 0, 0, 0, 0, 0, 0, 0, Assignment, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Math_80_0_133,1, 0, 0, 0, Return, , , , , , Method, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Math_81_0_198,1, 0, 0, 0, For, Assignment, Assignment, , , , If, 0, 0, 0, 0, 0, 0, 0, Assignment, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Math_80_0_324,1, 0, 0, 0, Return, , , , , , Method, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Defects4J_Math_81_0_212,1, 0, 0, 0, Assignment, OperatorAssignment, , , , , If, 0, 0, 0, 0, 0, 0, 0, Assignment, 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Defects4J_Math_70_0_32,1, 0, 0, 0, LocalVariable, LocalVariable, LocalVariable, Invocation, , , Method, 0, 0, 0, 0, 0, 0, 0, LocalVariable, 0, 0, 0, 0, 1, 0, 0, 0
Arja_patch_Defects4J_Math_50_0_70,1, 0, 0, 0, Break, , , , , , Case, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Defects4J_Math_73_0_67,1, 0, 0, 0, Return, , , Invocation, Invocation, If, Method, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 1, 0, 0, 0
Arja_patch_Defects4J_Lang_59_0_72,1, 0, 0, 0, Return, , , , , , Method, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Chart_25_0_236,1, 0, 0, 0, Return, , , If, LocalVariable, LocalVariable, Method, 0, 0, 0, 0, 0, 0, 0, Assignment, 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Defects4J_Chart_1_0_182,1, 0, 0, 0, LocalVariable, If, Return, LocalVariable, LocalVariable, If, Method, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Math_81_0_225,1, 0, 0, 0, Assignment, , , Assignment, For, Assignment, If, 0, 0, 0, 0, 0, 0, 0, Assignment, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Chart_12_0_71,1, 0, 0, 0, , , , LocalVariable, , , Method, 0, 0, 0, 0, 0, 0, 0, Return, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Math_31_0_23,1, 0, 1, 0, Return, , , , , , Method, 1, 1, 0, 0, 0, 0, 0, Invocation, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Chart_15_0_143,1, 0, 0, 0, Invocation, If, If, , , , Method, 0, 0, 0, 0, 0, 0, 0, LocalVariable, 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Defects4J_Math_50_0_252,1, 0, 0, 0, , , , , , , If, 0, 0, 0, 0, 0, 0, 0, Switch, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Lang_51_0_67,1, 0, 0, 0, , , , , , , If, 0, 0, 0, 0, 0, 0, 0, Return, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Lang_51_0_88,1, 0, 0, 0, , , , , , , If, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Defects4J_Math_8_0_253,1, 0, 0, 0, LocalVariable, LocalVariable, For, LocalVariable, If, If, Method, 0, 0, 0, 0, 0, 0, 0, LocalVariable, 0, 0, 0, 0, 1, 0, 0, 0
GenProg_patch_Defects4J_Math_50_0_317,1, 0, 0, 0, Assignment, Return, , , , , Method, 0, 0, 0, 0, 0, 0, 0, LocalVariable, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Math_2_0_85,1, 0, 0, 0, Return, , , , , , Method, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Defects4J_Math_81_0_357,1, 0, 0, 0, If, , , LocalVariable, If, LocalVariable, If, 0, 0, 0, 0, 0, 0, 0, Assignment, 0, 0, 0, 0, 0, 0, 0, 0
RSRepair_patch_Defects4J_Math_81_0_10,1, 0, 0, 0, Break, , , , , , Case, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Math_80_0_261,1, 0, 0, 0, , , , , , , If, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Chart_25_0_55,1, 0, 0, 0, , , , , , , If, 0, 0, 0, 0, 0, 0, 0, Assignment, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Math_81_0_360,1, 0, 0, 0, Assignment, , , Assignment, For, Assignment, If, 0, 0, 0, 0, 0, 0, 0, Assignment, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Chart_3_0_10,1, 0, 0, 0, Invocation, , , , , , Method, 0, 0, 0, 0, 0, 0, 0, Invocation, 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Defects4J_Math_80_0_256,1, 0, 0, 0, , , , , , , If, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Defects4J_Math_50_0_55,1, 0, 0, 0, , , , LocalVariable, LocalVariable, LocalVariable, Method, 0, 0, 0, 0, 0, 0, 0, While, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Math_73_0_42,1, 0, 0, 0, Return, , , If, LocalVariable, If, Method, 0, 0, 0, 0, 0, 0, 0, Invocation, 0, 0, 0, 0, 1, 0, 0, 0
Arja_patch_Defects4J_Chart_15_0_285,1, 0, 0, 0, If, If, LocalVariable, LocalVariable, Invocation, Invocation, Method, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Chart_15_0_76,1, 0, 0, 0, If, If, LocalVariable, LocalVariable, Invocation, Invocation, Method, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Math_80_0_518,1, 0, 0, 0, , , , , , , If, 0, 0, 0, 0, 0, 0, 0, Assignment, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Math_81_0_419,1, 0, 0, 0, , , , LocalVariable, LocalVariable, LocalVariable, If, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Math_80_0_148,1, 0, 0, 0, Return, , , , , , Method, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 1, 0, 0, 0
GenProg_patch_Defects4J_Math_81_0_584,1, 0, 0, 0, , , , LocalVariable, If, LocalVariable, Method, 0, 0, 0, 0, 0, 0, 0, Switch, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Math_73_0_100,1, 0, 0, 0, Return, , , , , , Method, 0, 0, 0, 0, 0, 0, 0, Assignment, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Lang_63_0_125,1, 0, 0, 0, , , , LocalVariable, LocalVariable, Invocation, Method, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Lang_58_0_39,1, 0, 0, 0, , , , LocalVariable, LocalVariable, If, If, 0, 0, 0, 0, 0, 0, 0, Switch, 0, 0, 0, 0, 1, 0, 0, 0
GenProg_patch_Defects4J_Chart_25_0_114,1, 0, 0, 0, Return, , , , , , Method, 0, 0, 0, 0, 0, 0, 0, LocalVariable, 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Defects4J_Math_22_0_17,1, 0, 0, 0, , , , , , , Method, 0, 0, 0, 0, 0, 0, 0, Return, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Math_80_0_85,1, 0, 0, 0, Invocation, Return, , , , , If, 0, 0, 0, 0, 0, 0, 0, Assignment, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Chart_15_0_99,1, 0, 0, 0, If, If, LocalVariable, LocalVariable, Invocation, Invocation, Method, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Defects4J_Math_8_0_195,1, 0, 0, 0, If, If, LocalVariable, , , , Method, 0, 0, 0, 0, 0, 0, 0, LocalVariable, 0, 0, 0, 0, 1, 0, 0, 0
RSRepair_patch_Defects4J_Math_71_0_5,1, 0, 0, 0, , , , LocalVariable, Invocation, OperatorAssignment, For, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Math_81_0_99,1, 0, 0, 0, LocalVariable, LocalVariable, LocalVariable, Assignment, , , If, 0, 0, 0, 0, 0, 0, 0, LocalVariable, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Lang_51_0_30,1, 0, 0, 0, , , , , , , If, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Chart_15_0_114,1, 0, 0, 0, If, If, LocalVariable, LocalVariable, Invocation, Invocation, Method, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
